"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845251833868267589","Sat Oct 12 23:54:54 +0000 2024","5","Calon gubernur Pramono Anung berbincang santai dengan masyarakat dalam acara Pram Rano Tour di Tebet Ecopark Tebet Jakarta Selatan Sabtu (12/10). @KangManto123 @KangManto123 @JhoenRf @HumorJonTampan @B3doel___ @ch_chotimah2 @DS_yantie #JakartaMenyala #PrakarUntukJakarta https://t.co/wPjgVIpXnI","1845251833868267589","https://pbs.twimg.com/ext_tw_video_thumb/1845251798078193664/pu/img/82A_xwAmn54ZVAwp.jpg","","in","Pontianak, Indonesia","0","0","6","https://x.com/Sukapuring/status/1845251833868267589","2400850110","Sukapuring"
"1845250446845411500","Sat Oct 12 23:49:24 +0000 2024","0","Dukungan dari masyarakat luas adalah bukti bahwa Pramono-Rano adalah pilihan yang tepat untuk memimpin Jakarta! #JakartaMenyala 30 Organ Relawan Gabung di KETOPRAK Menangkan Pramono-Bang Doel di Pilkada DKJ https://t.co/CvAy74sRkA","1845250446845411500","","","in","","0","0","0","https://x.com/SaguKeju8/status/1845250446845411500","1424746853346660357","SaguKeju8"
"1845249092785668160","Sat Oct 12 23:44:01 +0000 2024","0","Saya percaya bahwa di bawah kepemimpinan Pramono - Rano Jakarta akan menjadi kota yang lebih baik dan harmonis #JakartaMenyala Pramono-Rano Hadiri Silaturahmi Perhimpunan Indonesia-Tionghoa di Mangga Besar https://t.co/T1aYj2KAUi","1845249092785668160","","","in","","0","0","0","https://x.com/SaguKeju8/status/1845249092785668160","1424746853346660357","SaguKeju8"
"1845248056209571983","Sat Oct 12 23:39:54 +0000 2024","10","Calon gubernur Pramono Anung &amp; calon wakil gubernur Rano Karno menemui seribuan lebih relawan Jakarta Menyala di Velodrome Rawamangun Jakarta Timur Sabtu (12/10). @_Rizmaya__ @ch_chotimah2 @B3doel___ @KangManto123 @pramonoanung @Ghurem2 #JakartaMenyala #PrakarUntukJakarta https://t.co/0zPorMc84O","1845248056209571983","https://pbs.twimg.com/ext_tw_video_thumb/1845248037326893057/pu/img/BElKKpDRv6oTsSMk.jpg","","in","Pontianak, Indonesia","0","1","7","https://x.com/Sukapuring/status/1845248056209571983","2400850110","Sukapuring"
"1845246530091090149","Sat Oct 12 23:33:50 +0000 2024","5","Muehehe... Bisa aja Cak Lontong mau pamerin Batu Nusantara alias 'Watu Akik' SALAM TIGA JARI #JakartaMenyala #PrakarUntukJakarta https://t.co/PRrNSlPNOj","1845246530091090149","https://pbs.twimg.com/ext_tw_video_thumb/1845246410767335427/pu/img/Jqh4W2ybMH7lqr9h.jpg","","in","Selakartika","0","1","4","https://x.com/denni_sauya/status/1845246530091090149","1249352392954368001","denni_sauya"
"1845245257585430627","Sat Oct 12 23:28:47 +0000 2024","0","Memiliki program2 terbaik untuk masyarakat Pramono Anung pilihan terbaik untuk jadi gubernur Jakarta 2024 -2029! #JakartaMenyala Pramono soal Bestari Barus NasDem Muncul di Agendanya: Kalau Mau Ikut Monggo https://t.co/sY6osXPR54","1845245257585430627","","","in","","0","0","0","https://x.com/SaguKeju8/status/1845245257585430627","1424746853346660357","SaguKeju8"
"1845244770375159988","Sat Oct 12 23:26:50 +0000 2024","1","Ridwan Kamil dan ambisinya untuk mendapatkan jabatan dengan cara apapun. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/8JZYB6CUOU","1845244770375159988","https://pbs.twimg.com/ext_tw_video_thumb/1845244664405950465/pu/img/-BD2gptoJiN0V4yp.jpg","","in","Indonesia","0","0","1","https://x.com/Cinta_42345/status/1845244770375159988","1375964117303889921","Cinta_42345"
"1845244765400596707","Sat Oct 12 23:26:49 +0000 2024","0","CCTV di lingkungan untuk mencegah dan mengurangi kasus kejahatan dan bullying. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/N5igvqTJIk","1845244765400596707","https://pbs.twimg.com/ext_tw_video_thumb/1845244646743822336/pu/img/RkqcR7AYA49It_6A.jpg","","in","Indonesia","0","0","0","https://x.com/Ranisor_6/status/1845244765400596707","1438169862354866180","Ranisor_6"
"1845244374147530948","Sat Oct 12 23:25:16 +0000 2024","5","Keren nich demi mewujudkan Jakarta aman dan nyaman serta mencegah dan mengurangi kasus kejahatan bullying paslon nomor tiga Pramono Anung-Rano Karno akan memasang cctv di lingkungan #JakartaMenyala #PrakarUntukJakarta https://t.co/HRT9sFMDnS","1845244374147530948","https://pbs.twimg.com/ext_tw_video_thumb/1845244135978221568/pu/img/XRiFTKNaWoGeO616.jpg","","in","Selakartika","0","0","5","https://x.com/denni_sauya/status/1845244374147530948","1249352392954368001","denni_sauya"
"1845243741541630325","Sat Oct 12 23:22:45 +0000 2024","0","Cagub-cawagub Mas Pram-Bang Rano bersilaturahmi dengan warga rw 11 Ancol Barat di gedung olahraga Ancol Barat. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/DboloRcaDS","1845243741541630325","https://pbs.twimg.com/ext_tw_video_thumb/1845243698021531650/pu/img/t77vOmk2ZIaQhdHI.jpg","","in","Indonesia","0","0","0","https://x.com/Ranisor_6/status/1845243741541630325","1438169862354866180","Ranisor_6"
"1845243690178183598","Sat Oct 12 23:22:33 +0000 2024","0","Cagub dan Cawagub Jakarta Mas Pram Bang Doel menemui ribuan relawan #JakartaMenyala di Velodrom Rawamangun Jakarta Timur. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/JGlmOAHUbR","1845243690178183598","https://pbs.twimg.com/ext_tw_video_thumb/1845243640010113024/pu/img/Uhs-VS8ZOLbD52Ms.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1845243690178183598","1375964117303889921","Cinta_42345"
"1845243433117761694","Sat Oct 12 23:21:32 +0000 2024","0","Cagub-cawagub Mas Pram-Bang Doel menemui warga Sunter di balai warga Kompleks Sunter Papanggo Jakut . #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/aMagSJAPMC","1845243433117761694","https://pbs.twimg.com/ext_tw_video_thumb/1845243373025939456/pu/img/GdjP8ZlKK93jsQfk.jpg","","in","Indonesia","0","0","0","https://x.com/Ranisor_6/status/1845243433117761694","1438169862354866180","Ranisor_6"
"1845243225692676234","Sat Oct 12 23:20:42 +0000 2024","0","Cagub dan Cawagub Mas Pram Bang Rano bersilaturahmi dengan warga RW011 Ancol Barat di gedung DPR olahraga Ancol Barat Jakarta Utara. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/5QdXhl4XB9","1845243225692676234","https://pbs.twimg.com/ext_tw_video_thumb/1845243161532301312/pu/img/5PAx4LcNSo7-i47I.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1845243225692676234","1375964117303889921","Cinta_42345"
"1845243196286304356","Sat Oct 12 23:20:35 +0000 2024","0","Cak lontong and genkss.. Penggemar berat Batu Nusantara mendukung Mas Pram Bang Doel untuk #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/vOUN0MyLmX","1845243196286304356","https://pbs.twimg.com/ext_tw_video_thumb/1845243106893103105/pu/img/RD8_fBjVaXgs-_f8.jpg","","in","Indonesia","0","0","0","https://x.com/Ranisor_6/status/1845243196286304356","1438169862354866180","Ranisor_6"
"1845243116619694245","Sat Oct 12 23:20:16 +0000 2024","10","Optimis InsyaAllah paslon nomor tiga pilkada Jakarta Mas Pram dan Bang Doel siap bereskan masalah banjir di Cipinang Melayu. #JakartaMenyala #PrakarUntukJakarta https://t.co/TdGkJKtrVU","1845243116619694245","https://pbs.twimg.com/ext_tw_video_thumb/1845243010638020609/pu/img/OUtf28dF_7zIQ95g.jpg","","in","Selakartika","0","1","7","https://x.com/denni_sauya/status/1845243116619694245","1249352392954368001","denni_sauya"
"1845242995907625161","Sat Oct 12 23:19:47 +0000 2024","0","Cagub dan Cawagub Jakarta Mas Pram Bang Doel berbincang Santai dengan masyarakat dalam acara Pram Rano tour di Tebet Ecopark Tebet Jaksel. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/FUsmi5Tihx","1845242995907625161","https://pbs.twimg.com/ext_tw_video_thumb/1845242911207849987/pu/img/R-wRv4v33Kp1B5cN.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1845242995907625161","1375964117303889921","Cinta_42345"
"1845242772149895560","Sat Oct 12 23:18:54 +0000 2024","0","Cak lontong penggemar sejati Batu Nusantara mendukung penuh Cagub dan cawagub Mas Pram Bang Doel untuk Jakarta. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/v6VIkGmmsN","1845242772149895560","https://pbs.twimg.com/ext_tw_video_thumb/1845242690579070980/pu/img/A7GuvjZvasxM-sUV.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1845242772149895560","1375964117303889921","Cinta_42345"
"1845242575088910548","Sat Oct 12 23:18:07 +0000 2024","0","Mas Pram sapa Jakarta . Mas Pram belanja masalah di Tamansari Jakarta Barat. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/D000zXqFVe","1845242575088910548","https://pbs.twimg.com/ext_tw_video_thumb/1845242480998088707/pu/img/ewm8xoE5Wok4eYbx.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1845242575088910548","1375964117303889921","Cinta_42345"
"1845242328820351214","Sat Oct 12 23:17:08 +0000 2024","0","Jakarta Menyala kota Gu3. Jakarta tanpa RK #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/g0ojvuaPjZ","1845242328820351214","https://pbs.twimg.com/ext_tw_video_thumb/1845242297778307073/pu/img/sI-PruWN27RuWxRz.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1845242328820351214","1375964117303889921","Cinta_42345"
"1845242053493665884","Sat Oct 12 23:16:03 +0000 2024","0","Cagub-cawagub Mas Pram Bang Doel menemui ribuan lebih relawan #JakartaMenyala di Velodrome Rawamangun Jaktim. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/eh0NUzdVzP","1845242053493665884","https://pbs.twimg.com/ext_tw_video_thumb/1845241999328411651/pu/img/uTQRvlxUqq6_-rAd.jpg","","in","Indonesia","0","0","0","https://x.com/Ranisor_6/status/1845242053493665884","1438169862354866180","Ranisor_6"
"1845241895100002415","Sat Oct 12 23:15:25 +0000 2024","0","Jejak ambisi Ridwan Kamil. Meninggalkan masalah disetiap akhir jabatannya. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/7brvyZO4Ni","1845241895100002415","https://pbs.twimg.com/ext_tw_video_thumb/1845241828511186945/pu/img/VFrJzfyvzvp01o60.jpg","","in","Indonesia","0","0","0","https://x.com/Ranisor_6/status/1845241895100002415","1438169862354866180","Ranisor_6"
"1845241286468468990","Sat Oct 12 23:13:00 +0000 2024","0","Kemarin Sabtu (12/10) Mas Pram - Bang Doel menemui warga Komplek Sunter. Menyampaikan program dan menyerap aspirasi warga di sana. #JakartaMenyala gak pake ribet. https://t.co/0cqXDWbwNN","1845241286468468990","https://pbs.twimg.com/ext_tw_video_thumb/1845104778529095681/pu/img/T-G5vYU7f2pM9W_i.jpg","","in","","0","0","0","https://x.com/Musti_Umbar/status/1845241286468468990","1529772993530167297","Musti_Umbar"
"1845240856930127881","Sat Oct 12 23:11:17 +0000 2024","1","Dengan program WFA Pramono Anung - Rano Kato dapat meningkatkan kualitas hidup masyarakat dengan mengurangi stres perjalanan ke kantor #JakartaMenyala https://t.co/uahBgH21U5","1845240856930127881","https://pbs.twimg.com/media/GZucx79aAAQmNiA.jpg","","in","","0","0","1","https://x.com/iimwarga062/status/1845240856930127881","1693214501330620417","iimwarga062"
"1845237502799642901","Sat Oct 12 22:57:58 +0000 2024","1","Jakarta Progresif yg Berkeadilan ternyata lahir dr proses mendengarkan @pramonoanung @ranodoelkarno terhadap warga Jakarta lewat belanja masalah. #JakartaMenyala Nurul Polisi Jawa Mampir Bahrain Ahmad Al Kaf Song Weilong https://t.co/xwtJ1wpxtq","1845237502799642901","https://pbs.twimg.com/ext_tw_video_thumb/1845237399787536386/pu/img/QZteYIGbdIsKpnKM.jpg","","in","Indonesia","0","0","1","https://x.com/Ranisor_6/status/1845237502799642901","1438169862354866180","Ranisor_6"
"1845236704594231797","Sat Oct 12 22:54:47 +0000 2024","5","InshaAllah apabila Mas Pram dan Bang Doel diberi amanah untuk memimpin Jakarta Beliau berdua siap bereskan masalah banjir di Cipinang Melayu. Bismillah semoga terwujud . #JakartaMenyala #PrakarUntukJakarta https://t.co/DhfJs8IMh7","1845236704594231797","https://pbs.twimg.com/ext_tw_video_thumb/1845236558422736896/pu/img/Mu8PxabkH3MylZ6J.jpg","","in","DIHATIMU","2","0","3","https://x.com/Cintada16/status/1845236704594231797","1279643013455605760","Cintada16"
"1845233788198191218","Sat Oct 12 22:43:12 +0000 2024","2","Diskusi anak muda dengan mas Pramono anak muda di beri kesempatan untuk menyampaikan inspirasi. Mas Pramono - Bang Rano #JakartaMenyala #PrakarUntukJakarta _________ Nurul FIFA Bahrain Adel Kevin Diks Malming JENO FIRST PITCH https://t.co/vDHhFGit5P","1845233788198191218","https://pbs.twimg.com/ext_tw_video_thumb/1845233717977153537/pu/img/qgjl-Vd74zEvMWhF.jpg","","in","Jakarta Selatan, DKI Jakarta","4","0","1","https://x.com/Eil_Thia/status/1845233788198191218","1155017139671031809","Eil_Thia"
"1845233169827758248","Sat Oct 12 22:40:45 +0000 2024","18","Panel Survei Indonesia : Keterpilihan Pramono - Rano Unggul : 52 6 % di Pulgub Jakarta 2024 Semoga Menang SATU PUTARAN Aamiin #JakartaMenyala https://t.co/Kd91LDdGWO","1845233169827758248","https://pbs.twimg.com/ext_tw_video_thumb/1845233126496493568/pu/img/MyizZTrM5PRYk4lq.jpg","","in","Solo (Bekasi Timur), Indonesia","1","5","10","https://x.com/SETYAKI22965702/status/1845233169827758248","1322361095407902721","SETYAKI22965702"
"1845232365444227522","Sat Oct 12 22:37:33 +0000 2024","2","INOVASI Anak Muda Memang Beda. Dari Mengumpulkan Kritik Dan Saran Di POJOK ASPIRASI Hingga Memberikan SAYA LABUBU. Sebuah Diskusi @bersamapram di TEBET ECO PARK Membahas Tentang Ketidaknyamanan Perempuan Dalam Transportasi Publik. Bismillah #JakartaMenyala https://t.co/4Z2dhR48ze","1845232365444227522","https://pbs.twimg.com/ext_tw_video_thumb/1845232295709638657/pu/img/9Do1cEpi6qMWyCoU.jpg","","in","Solo (Bekasi Timur), Indonesia","0","0","1","https://x.com/SETYAKI22965702/status/1845232365444227522","1322361095407902721","SETYAKI22965702"
"1845166501776720222","Sat Oct 12 18:15:50 +0000 2024","8","Terkait Jakarta International Stadium (JIS) sebagai destinasi dan ikon baru untuk Jakarta. Bang Doel menekankan bahwa pembangunan JIS merupakan investasi besar yang perlu didukung dengan fasilitas dan transportasi yang memadai. #JakartaMenyala #PrakarUntukJakarta https://t.co/dM2lwGJmGy","1845166501776720222","https://pbs.twimg.com/ext_tw_video_thumb/1845166391592443904/pu/img/sH5CEpEcPQoG-8CP.jpg","","in","lokalisasi kelas teri","0","0","6","https://x.com/triwul82/status/1845166501776720222","2695463725","triwul82"
"1845165344316588052","Sat Oct 12 18:11:14 +0000 2024","0","Salah satu manfaat ngikutin acara ini selain memperluas jaringan di Medsos nanti bagi peserta juga akan diadakan Pelatihan Cyber Gratis oleh Cyber Squad Indonesia (CSI). #JakartaMenyala JADIIN!!","1845165344316588052","","","in","Indonesia","0","0","0","https://x.com/sakitotak3/status/1845165344316588052","1028891478284615682","sakitotak3"
"1845165233922507223","Sat Oct 12 18:10:47 +0000 2024","0","PRAMONO ANUNG: Inovasi anak muda memang beda. Dari mengumpulkan kritik dan saran di Pojok Aspirasi hingga memberikan saya Labubu. Di Tebet Eco Park kami berdiskusi untuk #JakartaMenyala #PrakarUntukJakarta https://t.co/TgeOxWAMQB","1845165233922507223","https://pbs.twimg.com/ext_tw_video_thumb/1845165103790030854/pu/img/rdDyUnffM9Z8Xu3t.jpg","","in","","0","0","0","https://x.com/doctor__fabre/status/1845165233922507223","1227492565525491713","doctor__fabre"
"1845162135653056622","Sat Oct 12 17:58:29 +0000 2024","0","Inovasi anak muda jakarta memang beda. Dari mengumpulkan kritik dan saran di Pojok Aspirasi hingga memberikan mas pram Labubu #JakartaMenyala #PrakarUntukJakarta https://t.co/qSHh0VXTOD","1845162135653056622","https://pbs.twimg.com/ext_tw_video_thumb/1845162005554135040/pu/img/V0BcduWQka89YCJ8.jpg","","in","","0","0","0","https://x.com/breakingNEW_upd/status/1845162135653056622","1463720993176784901","breakingNEW_upd"
"1845158188611666098","Sat Oct 12 17:42:48 +0000 2024","1","JAKARTAMENYALA Diaspora NTT Di Jakarta Satukan Hati Bulatkan Tekad Mendukung Pramono-Rano https://t.co/O571BEJSEQ @pramonoanung @ranokarno_ #DiasporaNTT #DukungPramonoRano #BetaIndonesia #JakartaMenyala","1845158188611666098","","","in","","0","0","0","https://x.com/AgusSho62811788/status/1845158188611666098","1300864071676252161","AgusSho62811788"
"1845157901054378422","Sat Oct 12 17:41:39 +0000 2024","1","yang suka senam yang suka hidup sehat yg suka seru²an bareng bestie dateng yukk ke acara SENAM MASSAL mas pram dan bang doel minggu 13 oktober pukul 06.00 jgn sampe telat dateng ya #JakartaMenyala #PrakarUntukJakarta https://t.co/FGGxmbG51U","1845157901054378422","https://pbs.twimg.com/ext_tw_video_thumb/1845156590598631424/pu/img/1DEfoh_k9juqPCpZ.jpg","","in","","0","0","0","https://x.com/breakingNEW_upd/status/1845157901054378422","1463720993176784901","breakingNEW_upd"
"1845153416487763989","Sat Oct 12 17:23:50 +0000 2024","2","dateng yukk gaes ke acara SENAM MASSAL mas pram dan bang doel minggu 13 oktober pukul 06.00 yang mau sehat jgn lupa dateng #JakartaMenyala #PrakarUntukJakarta https://t.co/VKhu7vHNH0","1845153416487763989","https://pbs.twimg.com/media/GZtNQKYb0AAH2w-.jpg","","in","","0","0","2","https://x.com/doctor__fabre/status/1845153416487763989","1227492565525491713","doctor__fabre"
"1845130900813811885","Sat Oct 12 15:54:22 +0000 2024","0","Masa cagub yang gak pengen cari ribet ogah cari musuh ente kaga dukung.. Nyang bener ajee.. Nyook bareng² kita bikin #JakartaMenyala biar #KagaRibetDah https://t.co/lqxJ7vvLVT","1845130900813811885","https://pbs.twimg.com/ext_tw_video_thumb/1845130859642540032/pu/img/z6Qcm7wB-7UspMme.jpg","","in","Indonesia","0","0","0","https://x.com/sakitotak3/status/1845130900813811885","1028891478284615682","sakitotak3"
"1845122763570413777","Sat Oct 12 15:22:02 +0000 2024","1","Pramono Anung menunjukkan inisiatif yang cerdas dengan merencanakan naturalisasi lahan untuk mengatasi masalah banjir di Cipinang Melayu #JakartaMenyala https://t.co/8NQqiH2ZCx","1845122763570413777","https://pbs.twimg.com/media/GZsxYBJaAAYWUyD.jpg","","in","","0","0","1","https://x.com/iimwarga062/status/1845122763570413777","1693214501330620417","iimwarga062"
"1845121901104083104","Sat Oct 12 15:18:36 +0000 2024","6","Mas Pram berbincang santai dg masyarakat dan generasi muda dalam acara Pram Rano Tour di Tebet Ecopark Tebet Jakarta Selatan. Mereka pun menyampaikan berbagai pertanyaan dan juga harapannya kepada Mas Pram terkait kebutuhan dan keresahan mereka. #JakartaMenyala https://t.co/Fu9bi5pybJ","1845121901104083104","https://pbs.twimg.com/ext_tw_video_thumb/1845121858485747713/pu/img/2KegL_S7H8dOrpl1.jpg","","in","","0","0","5","https://x.com/kenhans03/status/1845121901104083104","3270403033","kenhans03"
"1845117986111357252","Sat Oct 12 15:03:03 +0000 2024","13","Netijen +62 itu paling sakti di dunia Bener banget mas @pramonoanung Orang skrg paling takut dg viral .. Salah 1 alasan CCTV dipasang di MRT LRT agar klo ada yg melakukan tindakan ga bener tinggal viralkan... Ntabz Kan.. Mas Pram Bang Doel jadikan #JakartaMenyala https://t.co/OvVRgoLE7F","1845117986111357252","https://pbs.twimg.com/ext_tw_video_thumb/1845117773409812483/pu/img/Vv3-HomgqPPTFx5q.jpg","","in","","0","0","9","https://x.com/Jelli_cent/status/1845117986111357252","2669430458","Jelli_cent"
